model	dataset	trained	epoch_no	perturb_mec	sigma	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0659	25.3974	0.0460	0.0003	6348	0:45:38.250149	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0662	20.3565	0.1467	0.0002	9084	0:45:39.558097	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0678	21.7313	0.1069	0.0011	110	0:45:39.249861	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0651	27.6553	0.0273	0.0002	7765	0:43:39.298191	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0646	25.3855	0.0461	0.0002	4591	0:13:28.629693	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0251	24.0282	0.0630	0.0013	7477	0:40:26.317172	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0272	24.5511	0.0558	0.0002	7195	0:40:54.921472	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0313	24.7443	0.0534	0.0010	5599	0:51:43.969089	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0264	22.3015	0.0937	0.0005	856	0:50:50.054085	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0291	22.3411	0.0929	0.0011	4660	0:50:49.189085	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0268	26.7257	0.0338	0.0006	7271	0:42:21.815225	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9149	14.2965	0.5922	0.0006	7791	0:33:38.388260	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8306	14.5563	0.5578	0.0012	3847	0:40:34.208413	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7891	10.8486	1.3099	0.0015	9237	0:41:49.689596	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8636	13.5273	0.7069	0.0003	3882	0:43:46.950942	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8419	11.6619	1.0862	0.0024	5894	0:46:12.006813	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9043	14.5772	0.5551	0.0003	9889	0:45:01.036602	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8535	13.0473	0.7895	0.0004	2200	0:46:07.155668	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.8177	10.9558	1.2780	0.0010	2815	0:42:43.106556	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0754	10.4003	1.4524	0.0059	144	0:46:49.698508	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0740	13.6827	0.6821	0.0107	166	0:43:26.653036	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0710	11.1735	1.2155	0.0163	3841	0:45:39.352048	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0810	15.6146	0.4372	0.0018	299	0:45:33.181390	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0706	16.9753	0.3196	0.0011	614	0:45:37.626549	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0699	14.2924	0.5927	0.0032	4449	0:45:34.368671	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0217	26.0196	0.0398	0.0004	9182	0:43:24.227246	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0289	19.9282	0.1619	0.0007	3705	0:40:38.808851	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0278	22.7418	0.0847	0.0003	1816	0:50:38.459021	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0167	25.5989	0.0439	0.0002	9361	0:50:39.565448	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0257	19.3276	0.1859	0.0008	4623	0:51:10.314924	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0230	25.6683	0.0432	0.0001	9497	0:39:55.538121	torch.float32	tensor(0.9999, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1191	13.7531	0.6711	0.0028	6326	0:43:30.768283	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1213	17.8823	0.2593	0.0022	8690	0:45:37.780676	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1223	18.0392	0.2501	0.0017	3607	0:48:31.246419	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1157	15.3938	0.4600	0.0034	7148	0:51:03.489280	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1192	16.4725	0.3588	0.0032	127	0:50:25.014594	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1221	14.9690	0.5072	0.0016	5993	0:51:45.884834	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1168	16.0444	0.3960	0.0035	3122	0:48:06.394417	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1153	16.7399	0.3374	0.0030	7569	0:35:22.124374	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0913	12.5448	0.8864	0.0060	4089	0:46:29.024435	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0886	10.8287	1.3159	0.0053	2360	0:44:18.208153	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0823	10.3768	1.4602	0.0075	9663	0:45:52.315061	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0841	16.4506	0.3606	0.0019	2996	0:45:50.939268	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0812	13.3358	0.7388	0.0059	2606	0:45:51.476391	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0912	10.5938	1.3891	0.0081	4048	0:45:23.460309	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2676	23.7978	0.0664	0.0008	5025	0:40:58.377999	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3460	20.1508	0.1538	0.0006	4010	0:35:28.198534	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3660	20.7574	0.1338	0.0005	6598	0:45:53.150746	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2751	22.1186	0.0978	0.0003	3438	0:44:45.086498	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2891	18.9953	0.2007	0.0016	3160	0:44:40.754726	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4153	21.2178	0.1203	0.0009	4729	0:45:56.790992	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1006	15.1443	0.4872	0.0024	9535	0:44:49.414062	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0975	14.0671	0.6243	0.0025	9787	0:45:44.181368	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0999	14.7598	0.5323	0.0020	3923	0:48:37.029125	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1040	14.8469	0.5217	0.0031	9949	0:51:34.861245	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1039	18.3095	0.2350	0.0011	5028	0:50:27.180343	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1006	16.4338	0.3620	0.0015	46	0:51:51.627052	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1036	19.0067	0.2002	0.0011	528	0:47:23.580365	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1054	18.9226	0.2041	0.0013	4662	0:34:54.836489	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1096	13.5689	0.7002	0.0051	5711	0:44:21.942871	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1076	13.0867	0.7824	0.0070	333	0:45:38.208958	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1190	11.2676	1.1894	0.0040	2967	0:45:42.734877	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1047	13.6947	0.6802	0.0074	3392	0:45:34.971858	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1134	12.6835	0.8585	0.0044	7884	0:45:43.838684	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1057	15.5307	0.4457	0.0050	2403	0:43:36.461566	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4274	20.7311	0.1346	0.0004	8721	0:42:15.009455	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1941	24.2906	0.0593	0.0007	4426	0:35:27.443127	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4540	22.0959	0.0983	0.0008	8862	0:46:36.539747	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4040	21.5700	0.1109	0.0002	9349	0:45:02.430298	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4208	20.8052	0.1323	0.0004	9573	0:44:59.514560	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2764	19.8745	0.1639	0.0025	3577	0:45:42.442125	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0800	16.9502	0.3214	0.0014	7476	0:45:26.270594	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0713	17.9042	0.2580	0.0030	120	0:45:54.209174	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0771	14.4581	0.5706	0.0013	1200	0:48:47.283576	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0771	13.9942	0.6349	0.0021	4583	0:52:04.471023	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0740	15.6660	0.4320	0.0020	7441	0:50:39.617946	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0826	17.4558	0.2861	0.0004	4349	0:52:06.090540	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0774	13.8534	0.6558	0.0015	4853	0:46:35.927275	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0726	16.4275	0.3625	0.0021	2606	0:34:30.609108	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1216	12.0928	0.9836	0.0077	87	0:44:28.340685	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1303	10.5156	1.4143	0.0376	8877	0:45:36.479389	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1282	11.5406	1.1170	0.0074	5568	0:45:38.803233	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1216	14.9181	0.5132	0.0076	7425	0:45:32.425326	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1194	12.5829	0.8786	0.0056	2778	0:45:37.653143	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0004	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1234	14.0877	0.6214	0.0061	9865	0:43:11.468299	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6987	15.5985	0.4388	0.0025	1660	0:42:43.188927	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6975	16.1070	0.3903	0.0004	6638	0:35:50.316432	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7075	14.9941	0.5043	0.0010	6688	0:46:45.817937	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.6135	19.6521	0.1725	0.0017	138	0:45:09.936393	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.5696	15.4845	0.4505	0.0028	8504	0:45:10.075979	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_bGaussAWeig21	0.0003	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.7091	16.0004	0.4000	0.0009	8181	0:45:14.664740	torch.float32	1.0
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0634	14.8916	0.5164	0.0156	1173	0:45:38.016439	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0662	16.2480	0.3778	0.0033	5034	0:45:51.780221	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0591	18.8809	0.2061	0.0013	9460	0:48:38.671192	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0689	19.6938	0.1709	0.0014	7598	0:52:06.037904	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0756	16.2394	0.3786	0.0022	553	0:50:29.342288	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0687	14.7652	0.5316	0.0162	1280	0:51:57.504498	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0691	15.4470	0.4544	0.0052	6756	0:46:15.582458	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0002	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0755	13.7396	0.6732	0.0046	9523	0:34:20.083001	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1534	14.1112	0.6180	0.0018	9637	0:44:30.145742	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1621	13.9241	0.6452	0.0035	5397	0:45:43.793632	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1613	17.6676	0.2725	0.0006	2790	0:45:45.224300	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1541	13.9856	0.6361	0.0016	2580	0:45:37.040591	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1622	15.2829	0.4719	0.0013	8133	0:45:43.680079	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0005	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1668	19.9611	0.1607	0.0008	2011	0:42:16.920535	torch.float32	tensor(0.9990, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0511	19.4140	0.1823	0.0012	8717	0:45:53.931022	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0522	14.5033	0.5646	0.0077	9000	0:45:54.230925	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0427	19.7226	0.1698	0.0009	8899	0:48:45.145914	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0468	14.3369	0.5867	0.0042	1853	0:52:21.331493	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0457	13.2539	0.7529	0.0079	8936	0:50:39.614311	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0447	13.5988	0.6954	0.0034	5214	0:52:05.778979	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0465	14.5569	0.5577	0.0038	8579	0:45:37.077816	torch.float32	tensor(0.9995, device='cuda:0')
resnet18	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	1	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0400	15.0566	0.4971	0.0022	7820	0:33:28.711307	torch.float32	tensor(0.9995, device='cuda:0')
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0755	17.4685	0.2853	0.0646	6919	1:15:13.690044	torch.float32	0.9990019202232361
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0593	12.9255	0.8120	9.7881	2902	1:21:57.494385	torch.float32	0.9990019202232361
resnet34	CIFAR10	False	1	ALG_rGaussPGrad22	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0623	15.0320	0.4999	0.8573	1492	1:21:58.417955	torch.float32	0.9990019202232361
